Source,Target,Type,Kind,Id,Label,timeset,Weight
@motorracingp,@bbceurovision,Directed,Quote,270,,<[2021-05-20T19:24:16.166Z]>,1
@athensbynite,@greektrashgr,Directed,Mention,271,,<[2021-05-20T19:24:16.240Z]>,1
@athensbynite,@greektrashgr,Directed,Retweet,272,,<[2021-05-20T19:24:16.241Z]>,1
@awwlou_z,@_event_horizon_,Directed,Mention,273,,<[2021-05-20T19:24:16.255Z]>,1
@awwlou_z,@_event_horizon_,Directed,Retweet,274,,<[2021-05-20T19:24:16.256Z]>,1
@eurovisionemma,@commonescgirl,Directed,Mention,275,,<[2021-05-20T19:24:16.324Z]>,1
@eurovisionemma,@commonescgirl,Directed,Retweet,276,,<[2021-05-20T19:24:16.325Z]>,1
@sowwk,@ambitna_porazka,Directed,Mention,277,,<[2021-05-20T19:24:16.376Z]>,1
@sowwk,@ambitna_porazka,Directed,Retweet,278,,<[2021-05-20T19:24:16.376Z]>,1
@sweetmelody_f1,@_jaszczurka__,Directed,Mention,279,,<[2021-05-20T19:24:16.392Z]>,1
@sweetmelody_f1,@_jaszczurka__,Directed,Retweet,280,,<[2021-05-20T19:24:16.393Z]>,1
@aneresb1,@huertdeauteuil,Directed,Mention,281,,<[2021-05-20T19:24:16.404Z]>,1
@aneresb1,@huertdeauteuil,Directed,Retweet,282,,<[2021-05-20T19:24:16.405Z]>,1
@meongchongadri,@hoshizoraka,Directed,Mention,283,,<[2021-05-20T19:24:16.423Z]>,1
@meongchongadri,@hoshizoraka,Directed,Retweet,284,,<[2021-05-20T19:24:16.424Z]>,1
@kissed__byfire,@vika71rus,Directed,Mention,285,,<[2021-05-20T19:24:16.480Z]>,1
@kissed__byfire,@vika71rus,Directed,Retweet,286,,<[2021-05-20T19:24:16.481Z]>,1
@bella_italia14,@vika71rus,Directed,Mention,287,,<[2021-05-20T19:24:16.482Z]>,1
@bella_italia14,@vika71rus,Directed,Retweet,288,,<[2021-05-20T19:24:16.483Z]>,1
@bretthinton,@eurovision,Directed,Mention,289,,<[2021-05-20T19:24:16.553Z]>,1
@tamaracividini,@supertramp8931,Directed,Mention,290,,<[2021-05-20T19:24:16.996Z]>,1
@tamaracividini,@supertramp8931,Directed,Retweet,291,,<[2021-05-20T19:24:16.997Z]>,1
@apathe_tic,@_bblez,Directed,Mention,292,,<[2021-05-20T19:24:17.033Z]>,1
@apathe_tic,@_bblez,Directed,Retweet,293,,<[2021-05-20T19:24:17.034Z]>,1
@chazelena,@commonescgirl,Directed,Mention,294,,<[2021-05-20T19:24:17.035Z]>,1
@chazelena,@commonescgirl,Directed,Retweet,295,,<[2021-05-20T19:24:17.036Z]>,1
@dav_5250_,@eurovision_esp,Directed,Mention,296,,"<[2021-05-20T19:24:17.090Z, 2021-05-20T19:24:49.674Z]>",2
@dav_5250_,@eurovision_esp,Directed,Retweet,297,,"<[2021-05-20T19:24:17.091Z, 2021-05-20T19:24:49.674Z]>",2
@enhyasz,@yeobfiles,Directed,Mention,298,,<[2021-05-20T19:24:17.117Z]>,1
@enhyasz,@yeobfiles,Directed,Retweet,299,,<[2021-05-20T19:24:17.118Z]>,1
@takemebreath,@huertdeauteuil,Directed,Mention,300,,<[2021-05-20T19:24:17.127Z]>,1
@takemebreath,@huertdeauteuil,Directed,Retweet,301,,<[2021-05-20T19:24:17.127Z]>,1
@maypinkflower,@pondgitsune,Directed,Mention,302,,<[2021-05-20T19:24:17.178Z]>,1
@maypinkflower,@pondgitsune,Directed,Retweet,303,,<[2021-05-20T19:24:17.179Z]>,1
@solomenceva2000,@_without__soul,Directed,Mention,304,,<[2021-05-20T19:24:17.262Z]>,1
@solomenceva2000,@_without__soul,Directed,Retweet,305,,<[2021-05-20T19:24:17.263Z]>,1
@miriam_marti,@itsmalbert,Directed,Mention,306,,<[2021-05-20T19:24:17.451Z]>,1
@miriam_marti,@itsmalbert,Directed,Retweet,307,,<[2021-05-20T19:24:17.452Z]>,1
@brokenbuck,@commonescgirl,Directed,Mention,308,,<[2021-05-20T19:24:17.492Z]>,1
@brokenbuck,@commonescgirl,Directed,Retweet,309,,<[2021-05-20T19:24:17.492Z]>,1
@wendy_yamada_kk,@vika71rus,Directed,Mention,310,,<[2021-05-20T19:24:17.494Z]>,1
@wendy_yamada_kk,@vika71rus,Directed,Retweet,311,,<[2021-05-20T19:24:17.494Z]>,1
@goingwithkian,@commonescgirl,Directed,Mention,312,,<[2021-05-20T19:24:17.496Z]>,1
@goingwithkian,@commonescgirl,Directed,Retweet,313,,<[2021-05-20T19:24:17.496Z]>,1
@alittlehaze,@bigdirtyfry,Directed,Quote,314,,<[2021-05-20T19:24:18.036Z]>,1
@greenombe,@eurovision,Directed,Mention,315,,<[2021-05-20T19:24:18.202Z]>,1
@the_evil_barbie,@stewuk,Directed,Mention,316,,"<[2021-05-20T19:24:18.558Z, 2021-05-20T19:24:43.089Z, 2021-05-20T19:24:59.096Z]>",3
@the_evil_barbie,@bbceurovision,Directed,Mention,317,,"<[2021-05-20T19:24:18.558Z, 2021-05-20T19:24:43.089Z, 2021-05-20T19:24:59.096Z]>",3
@the_evil_barbie,@stewuk,Directed,Retweet,318,,<[2021-05-20T19:24:18.559Z]>,1
@stewuk,@the_evil_barbie,Directed,Mention,319,,"<[2021-05-20T19:24:18.559Z, 2021-05-20T19:24:59.096Z]>",2
@stewuk,@bbceurovision,Directed,Mention,320,,"<[2021-05-20T19:24:18.559Z, 2021-05-20T19:24:59.096Z]>",2
@muypayasa,@cristhianblue99,Directed,Mention,321,,<[2021-05-20T19:24:18.585Z]>,1
@muypayasa,@cristhianblue99,Directed,Retweet,322,,<[2021-05-20T19:24:18.586Z]>,1
@werworld,@ellie_made,Directed,Mention,323,,<[2021-05-20T19:24:18.609Z]>,1
@werworld,@ellie_made,Directed,Retweet,324,,<[2021-05-20T19:24:18.610Z]>,1
@lilusitsme,@odiomalley,Directed,Mention,325,,<[2021-05-20T19:24:18.649Z]>,1
@lilusitsme,@odiomalley,Directed,Retweet,326,,<[2021-05-20T19:24:18.649Z]>,1
@xigluxdem,@commonescgirl,Directed,Mention,327,,<[2021-05-20T19:24:19.152Z]>,1
@xigluxdem,@commonescgirl,Directed,Retweet,328,,<[2021-05-20T19:24:19.153Z]>,1
@ilonawinner,@renkounofficial,Directed,Mention,329,,<[2021-05-20T19:24:19.164Z]>,1
@ilonawinner,@renkounofficial,Directed,Retweet,330,,<[2021-05-20T19:24:19.165Z]>,1
@kadririmpinen,@eurovision,Directed,Mention,331,,<[2021-05-20T19:24:19.177Z]>,1
@kadririmpinen,@eurovision,Directed,Retweet,332,,<[2021-05-20T19:24:19.178Z]>,1
@cgaymer3,@ashhlxey,Directed,Mention,333,,<[2021-05-20T19:24:19.185Z]>,1
@cgaymer3,@ashhlxey,Directed,Retweet,334,,<[2021-05-20T19:24:19.186Z]>,1
@onakodivnasam,@totalnonemocan,Directed,Mention,335,,<[2021-05-20T19:24:19.206Z]>,1
@onakodivnasam,@totalnonemocan,Directed,Retweet,336,,<[2021-05-20T19:24:19.207Z]>,1
@lexzer,@eurovision,Directed,Quote,337,,<[2021-05-20T19:24:19.270Z]>,1
@vgndrd,@vincycernic2,Directed,Mention,338,,<[2021-05-20T19:24:19.280Z]>,1
@vgndrd,@vincycernic2,Directed,Retweet,339,,<[2021-05-20T19:24:19.281Z]>,1
@itssangokghost,@itsmalbert,Directed,Mention,340,,<[2021-05-20T19:24:19.408Z]>,1
@itssangokghost,@itsmalbert,Directed,Retweet,341,,<[2021-05-20T19:24:19.409Z]>,1
@stefaniacarini,@the_merlo,Directed,Mention,342,,<[2021-05-20T19:24:19.438Z]>,1
@stefaniacarini,@the_merlo,Directed,Retweet,343,,<[2021-05-20T19:24:19.439Z]>,1
@draculas_niece,@scottygb,Directed,Mention,344,,<[2021-05-20T19:24:19.507Z]>,1
@draculas_niece,@scottygb,Directed,Retweet,345,,<[2021-05-20T19:24:19.508Z]>,1
@ndtr___,@littlehurt_,Directed,Quote,346,,<[2021-05-20T19:24:19.576Z]>,1
@purplrainforest,@its_thechaos,Directed,Mention,347,,<[2021-05-20T19:24:19.715Z]>,1
@purplrainforest,@its_thechaos,Directed,Retweet,348,,<[2021-05-20T19:24:19.716Z]>,1
@abigaillucy_,@bbceurovision,Directed,Quote,349,,<[2021-05-20T19:24:19.737Z]>,1
@david16996,@ilcuoredilara,Directed,Mention,350,,<[2021-05-20T19:24:19.782Z]>,1
@david16996,@ilcuoredilara,Directed,Retweet,351,,<[2021-05-20T19:24:19.783Z]>,1
@fuckmybodymind,@soycindynero,Directed,Mention,352,,<[2021-05-20T19:24:19.988Z]>,1
@fuckmybodymind,@soycindynero,Directed,Retweet,353,,<[2021-05-20T19:24:19.989Z]>,1
@vrcsports,@eurovision,Directed,Quote,354,,<[2021-05-20T19:24:20.034Z]>,1
@evision212,@eurovision,Directed,Mention,355,,<[2021-05-20T19:24:20.061Z]>,1
@evision212,@eurovision,Directed,Retweet,356,,<[2021-05-20T19:24:20.062Z]>,1
@noestoyok2,@itsmalbert,Directed,Mention,357,,"<[2021-05-20T19:24:20.245Z, 2021-05-20T19:26:59.606Z]>",2
@noestoyok2,@itsmalbert,Directed,Retweet,358,,"<[2021-05-20T19:24:20.246Z, 2021-05-20T19:26:59.606Z]>",2
@aries_granados,@eurovision,Directed,Mention,359,,<[2021-05-20T19:24:20.267Z]>,1
@aries_granados,@eurovision,Directed,Retweet,360,,<[2021-05-20T19:24:20.268Z]>,1
@iuripereira09,@malhxxx,Directed,Mention,361,,<[2021-05-20T19:24:20.354Z]>,1
@iuripereira09,@malhxxx,Directed,Retweet,362,,<[2021-05-20T19:24:20.355Z]>,1
@pavlova2828,@wendy_yamada_kk,Directed,Mention,363,,<[2021-05-20T19:24:20.418Z]>,1
@pavlova2828,@wendy_yamada_kk,Directed,Retweet,364,,<[2021-05-20T19:24:20.420Z]>,1
@nikoskarras1998,@eurovision,Directed,Mention,365,,<[2021-05-20T19:24:20.495Z]>,1
@nikoskarras1998,@eurovision,Directed,Retweet,366,,<[2021-05-20T19:24:20.496Z]>,1
@eurohisterico,@nikkietutorials,Directed,Mention,367,,<[2021-05-20T19:24:20.529Z]>,1
@eurohisterico,@edsiliarombley,Directed,Mention,368,,<[2021-05-20T19:24:20.529Z]>,1
@jeevashun,@commonescgirl,Directed,Quote,369,,<[2021-05-20T19:24:20.531Z]>,1
@tdebenetti,@commonescgirl,Directed,Mention,370,,<[2021-05-20T19:24:20.589Z]>,1
@tdebenetti,@commonescgirl,Directed,Retweet,371,,<[2021-05-20T19:24:20.589Z]>,1
@imizztae,@kiss4joonie,Directed,Quote,372,,<[2021-05-20T19:24:20.617Z]>,1
@amabelyrubio,@carlsversus,Directed,Mention,373,,<[2021-05-20T19:24:20.640Z]>,1
@amabelyrubio,@carlsversus,Directed,Retweet,374,,<[2021-05-20T19:24:20.641Z]>,1
@sorryinn,@renyrenner,Directed,Mention,375,,<[2021-05-20T19:24:20.669Z]>,1
@sorryinn,@renyrenner,Directed,Retweet,376,,<[2021-05-20T19:24:20.669Z]>,1
@stevenperkins,@ariadne_griffin,Directed,Mention,377,,<[2021-05-20T19:24:21.027Z]>,1
@stevenperkins,@ariadne_griffin,Directed,Retweet,378,,<[2021-05-20T19:24:21.028Z]>,1
@contramarinella,@principetambien,Directed,Mention,379,,<[2021-05-20T19:24:21.047Z]>,1
@contramarinella,@principetambien,Directed,Retweet,380,,<[2021-05-20T19:24:21.048Z]>,1
@_entuinfiern0,@bbceurovision,Directed,Mention,381,,<[2021-05-20T19:24:21.073Z]>,1
@_entuinfiern0,@bbceurovision,Directed,Retweet,382,,<[2021-05-20T19:24:21.073Z]>,1
@lubendinjica,@mishomor,Directed,Quote,383,,<[2021-05-20T19:24:21.093Z]>,1
@cobblerben,@eurovision,Directed,Mention,384,,<[2021-05-20T19:24:21.150Z]>,1
@gomugomunohq,@renyrenner,Directed,Mention,385,,<[2021-05-20T19:24:21.164Z]>,1
@gomugomunohq,@renyrenner,Directed,Retweet,386,,<[2021-05-20T19:24:21.165Z]>,1
@samdz71078470,@tranz_parency,Directed,Mention,387,,<[2021-05-20T19:24:21.237Z]>,1
@samdz71078470,@tranz_parency,Directed,Retweet,388,,<[2021-05-20T19:24:21.237Z]>,1
@unnursvana,@commonescgirl,Directed,Mention,389,,<[2021-05-20T19:24:21.334Z]>,1
@unnursvana,@commonescgirl,Directed,Retweet,390,,<[2021-05-20T19:24:21.334Z]>,1
@wishingstar94,@sparkleinmystep,Directed,Mention,391,,<[2021-05-20T19:24:21.377Z]>,1
@wishingstar94,@sparkleinmystep,Directed,Retweet,392,,<[2021-05-20T19:24:21.378Z]>,1
@kjaerestehoran,@commonescgirl,Directed,Mention,393,,<[2021-05-20T19:24:21.517Z]>,1
@kjaerestehoran,@commonescgirl,Directed,Retweet,394,,<[2021-05-20T19:24:21.518Z]>,1
@francy_1518,@itsmwengo,Directed,Mention,395,,<[2021-05-20T19:24:21.604Z]>,1
@francy_1518,@itsmwengo,Directed,Retweet,396,,<[2021-05-20T19:24:21.605Z]>,1
@joannahaslam,@bbceurovision,Directed,Mention,397,,<[2021-05-20T19:24:21.607Z]>,1
@joannahaslam,@bbceurovision,Directed,Retweet,398,,<[2021-05-20T19:24:21.608Z]>,1
@unaiquijada,@commonescgirl,Directed,Mention,399,,<[2021-05-20T19:24:21.620Z]>,1
@unaiquijada,@commonescgirl,Directed,Retweet,400,,<[2021-05-20T19:24:21.620Z]>,1
@pussinpjs1,@hahehmann,Directed,Mention,401,,<[2021-05-20T19:24:21.785Z]>,1
@pussinpjs1,@hahehmann,Directed,Retweet,402,,<[2021-05-20T19:24:21.785Z]>,1
@jiatoy,@lalachus3,Directed,Mention,403,,<[2021-05-20T19:24:21.999Z]>,1
@jiatoy,@lalachus3,Directed,Retweet,404,,<[2021-05-20T19:24:22.000Z]>,1
@dreamofmercy,@calinett_,Directed,Mention,405,,<[2021-05-20T19:24:22.018Z]>,1
@dreamofmercy,@calinett_,Directed,Retweet,406,,<[2021-05-20T19:24:22.019Z]>,1
@geniuszzua,@therabbitsqueen,Directed,Mention,407,,<[2021-05-20T19:24:22.033Z]>,1
@geniuszzua,@therabbitsqueen,Directed,Retweet,408,,<[2021-05-20T19:24:22.034Z]>,1
@dr_irinaspalko,@senhitofficial,Directed,Mention,409,,<[2021-05-20T19:24:22.060Z]>,1
@dr_irinaspalko,@senhitofficial,Directed,Retweet,410,,<[2021-05-20T19:24:22.061Z]>,1
@ravenful,@ilcuoredilara,Directed,Mention,411,,<[2021-05-20T19:24:22.084Z]>,1
@ravenful,@ilcuoredilara,Directed,Retweet,412,,<[2021-05-20T19:24:22.085Z]>,1
@dav_5250_,@commonescgirl,Directed,Mention,413,,"<[2021-05-20T19:24:22.086Z, 2021-05-20T19:25:13.926Z]>",2
@dav_5250_,@commonescgirl,Directed,Retweet,414,,"<[2021-05-20T19:24:22.086Z, 2021-05-20T19:25:13.926Z]>",2
@tokyodrift__,@vika71rus,Directed,Mention,415,,<[2021-05-20T19:24:22.133Z]>,1
@tokyodrift__,@vika71rus,Directed,Retweet,416,,<[2021-05-20T19:24:22.134Z]>,1
@hausillusion,@nikkietutorials,Directed,Mention,417,,<[2021-05-20T19:24:22.342Z]>,1
@hausillusion,@eurovision,Directed,Mention,418,,<[2021-05-20T19:24:22.342Z]>,1
@hausillusion,@nikkietutorials,Directed,Retweet,419,,<[2021-05-20T19:24:22.343Z]>,1
@nikkietutorials,@eurovision,Directed,Mention,420,,"<[2021-05-20T19:24:22.343Z, 2021-05-20T19:25:20.529Z, 2021-05-20T19:26:16.034Z, 2021-05-20T19:26:17.216Z, 2021-05-20T19:26:45.548Z, 2021-05-20T19:26:58.445Z, 2021-05-20T19:27:01.554Z, 2021-05-20T19:27:27.562Z, 2021-05-20T19:28:00.371Z]>",10
@hiadrieeele,@eurovision,Directed,Mention,421,,<[2021-05-20T19:24:22.382Z]>,1
@hiadrieeele,@eurovision,Directed,Retweet,422,,<[2021-05-20T19:24:22.382Z]>,1
@mai__dire__mai,@meowturn,Directed,Mention,423,,<[2021-05-20T19:24:22.402Z]>,1
@mai__dire__mai,@meowturn,Directed,Retweet,424,,<[2021-05-20T19:24:22.403Z]>,1
@lcvesduncan,@scottygb,Directed,Mention,425,,<[2021-05-20T19:24:22.511Z]>,1
@lcvesduncan,@scottygb,Directed,Retweet,426,,<[2021-05-20T19:24:22.512Z]>,1
@nacho_uncharted,@euromovidas,Directed,Mention,427,,<[2021-05-20T19:24:22.533Z]>,1
@nacho_uncharted,@euromovidas,Directed,Retweet,428,,<[2021-05-20T19:24:22.534Z]>,1
@ellendidthis,@domien,Directed,Quote,429,,<[2021-05-20T19:24:22.572Z]>,1
@wouterveldhoen,@liekelamb,Directed,Mention,430,,<[2021-05-20T19:24:22.598Z]>,1
@wouterveldhoen,@liekelamb,Directed,Retweet,431,,<[2021-05-20T19:24:22.598Z]>,1
@lalitohlopez,@euromovidas,Directed,Mention,432,,<[2021-05-20T19:24:22.609Z]>,1
@lalitohlopez,@euromovidas,Directed,Retweet,433,,<[2021-05-20T19:24:22.610Z]>,1
@elena_thom,@ts_evita,Directed,Mention,434,,<[2021-05-20T19:24:22.652Z]>,1
@elena_thom,@ts_evita,Directed,Retweet,435,,<[2021-05-20T19:24:22.652Z]>,1
@eaquac,@eurovision,Directed,Mention,436,,<[2021-05-20T19:24:22.668Z]>,1
@eaquac,@eurovision,Directed,Retweet,437,,<[2021-05-20T19:24:22.668Z]>,1
@challah_chic,@thateurosite,Directed,Mention,438,,<[2021-05-20T19:24:22.704Z]>,1
@challah_chic,@thateurosite,Directed,Retweet,439,,<[2021-05-20T19:24:22.704Z]>,1
@ayanetoesc,@eurovision,Directed,Mention,440,,<[2021-05-20T19:24:23.019Z]>,1
@ayanetoesc,@eurovision,Directed,Retweet,441,,<[2021-05-20T19:24:23.020Z]>,1
@pedropalomobcn,@viva_eurovision,Directed,Mention,442,,<[2021-05-20T19:24:23.081Z]>,1
@pedropalomobcn,@viva_eurovision,Directed,Retweet,443,,<[2021-05-20T19:24:23.082Z]>,1
@fadfre,@eurovision,Directed,Quote,444,,<[2021-05-20T19:24:23.129Z]>,1
@serxuv_21,@eurovision_esp,Directed,Mention,445,,<[2021-05-20T19:24:23.146Z]>,1
@serxuv_21,@eurovision_esp,Directed,Retweet,446,,<[2021-05-20T19:24:23.146Z]>,1
@kingcyclops1,@babettevanveen,Directed,Mention,447,,<[2021-05-20T19:24:23.148Z]>,1
@kingcyclops1,@babettevanveen,Directed,Retweet,448,,<[2021-05-20T19:24:23.149Z]>,1
@athensbynite,@paparizouhelena,Directed,Mention,449,,<[2021-05-20T19:24:23.252Z]>,1
@athensbynite,@paparizouhelena,Directed,Retweet,450,,<[2021-05-20T19:24:23.252Z]>,1
@narancial0vebot,@whoareyouwr,Directed,Mention,451,,<[2021-05-20T19:24:23.259Z]>,1
@narancial0vebot,@whoareyouwr,Directed,Retweet,452,,<[2021-05-20T19:24:23.260Z]>,1
@eurotrashsash,@vdandesign,Directed,Mention,453,,<[2021-05-20T19:24:23.309Z]>,1
@eurotrashsash,@vdandesign,Directed,Retweet,454,,<[2021-05-20T19:24:23.309Z]>,1
@idkcotubyc,@everyday_loser,Directed,Mention,455,,<[2021-05-20T19:24:23.314Z]>,1
@idkcotubyc,@everyday_loser,Directed,Retweet,456,,<[2021-05-20T19:24:23.314Z]>,1
@icouldbemorex,@lavenderpignoli,Directed,Mention,457,,<[2021-05-20T19:24:23.316Z]>,1
@icouldbemorex,@lavenderpignoli,Directed,Retweet,458,,<[2021-05-20T19:24:23.316Z]>,1
@yewanka,@ur_personalhell,Directed,Mention,459,,<[2021-05-20T19:24:23.390Z]>,1
@yewanka,@ur_personalhell,Directed,Retweet,460,,<[2021-05-20T19:24:23.391Z]>,1
@ritaporfiris_,@eurovision,Directed,Mention,461,,"<[2021-05-20T19:24:23.397Z, 2021-05-20T19:24:59.071Z]>",2
@ritaporfiris_,@eurovision,Directed,Retweet,462,,"<[2021-05-20T19:24:23.397Z, 2021-05-20T19:24:59.071Z]>",2
@kleriss_,@adrancinho,Directed,Mention,463,,<[2021-05-20T19:24:23.428Z]>,1
@kleriss_,@adrancinho,Directed,Retweet,464,,<[2021-05-20T19:24:23.428Z]>,1
@_sdejong_,@raiquattro,Directed,Mention,465,,<[2021-05-20T19:24:23.429Z]>,1
@_sdejong_,@eurovisionrai,Directed,Mention,466,,<[2021-05-20T19:24:23.429Z]>,1
@_sdejong_,@eurovision,Directed,Mention,467,,<[2021-05-20T19:24:23.429Z]>,1
@_sdejong_,@raiquattro,Directed,Retweet,468,,<[2021-05-20T19:24:23.431Z]>,1
@raiquattro,@eurovisionrai,Directed,Mention,469,,"<[2021-05-20T19:24:23.431Z, 2021-05-20T19:24:24.621Z, 2021-05-20T19:27:35.435Z]>",3
@raiquattro,@eurovision,Directed,Mention,470,,"<[2021-05-20T19:24:23.431Z, 2021-05-20T19:24:24.621Z, 2021-05-20T19:27:35.435Z]>",3
@thepalmoil,@nigritha_,Directed,Mention,471,,<[2021-05-20T19:24:23.519Z]>,1
@thepalmoil,@nigritha_,Directed,Retweet,472,,<[2021-05-20T19:24:23.521Z]>,1
@eliengeeraerts,@morrisjim,Directed,Mention,473,,<[2021-05-20T19:24:23.526Z]>,1
@eliengeeraerts,@morrisjim,Directed,Retweet,474,,<[2021-05-20T19:24:23.527Z]>,1
@svetanda,@commonescgirl,Directed,Mention,475,,<[2021-05-20T19:24:23.559Z]>,1
@svetanda,@commonescgirl,Directed,Retweet,476,,<[2021-05-20T19:24:23.560Z]>,1
@jansetova,@eurovision,Directed,Quote,477,,<[2021-05-20T19:24:23.597Z]>,1
@usuarioadelmal,@eurovision,Directed,Mention,478,,<[2021-05-20T19:24:24.014Z]>,1
@sergiorumo94,@bluper,Directed,Mention,479,,<[2021-05-20T19:24:24.021Z]>,1
@sergiorumo94,@bluper,Directed,Retweet,480,,<[2021-05-20T19:24:24.022Z]>,1
@christiaancv,@lievenscheire,Directed,Mention,481,,<[2021-05-20T19:24:24.156Z]>,1
@christiaancv,@lievenscheire,Directed,Retweet,482,,<[2021-05-20T19:24:24.157Z]>,1
@balc_anus,@halal_coochie,Directed,Mention,483,,<[2021-05-20T19:24:24.158Z]>,1
@balc_anus,@halal_coochie,Directed,Retweet,484,,<[2021-05-20T19:24:24.159Z]>,1
@andreajopa,@letyborr,Directed,Mention,485,,<[2021-05-20T19:24:24.187Z]>,1
@andreajopa,@letyborr,Directed,Retweet,486,,<[2021-05-20T19:24:24.188Z]>,1
@derekstriskell,@ilcuoredilara,Directed,Mention,487,,<[2021-05-20T19:24:24.201Z]>,1
@derekstriskell,@ilcuoredilara,Directed,Retweet,488,,<[2021-05-20T19:24:24.202Z]>,1
@sapphoswamp,@commonescgirl,Directed,Mention,489,,<[2021-05-20T19:24:24.259Z]>,1
@sapphoswamp,@commonescgirl,Directed,Retweet,490,,<[2021-05-20T19:24:24.259Z]>,1
@linus2k,@grumpycube,Directed,Mention,491,,<[2021-05-20T19:24:24.357Z]>,1
@linus2k,@grumpycube,Directed,Retweet,492,,<[2021-05-20T19:24:24.357Z]>,1
@mrrskomi,@cajodhibiskusa,Directed,Mention,493,,<[2021-05-20T19:24:24.402Z]>,1
@mrrskomi,@cajodhibiskusa,Directed,Retweet,494,,<[2021-05-20T19:24:24.402Z]>,1
@ryubiskj,@scaramuuche,Directed,Mention,495,,<[2021-05-20T19:24:24.563Z]>,1
@ryubiskj,@scaramuuche,Directed,Retweet,496,,<[2021-05-20T19:24:24.564Z]>,1
@dfarias88,@raiquattro,Directed,Mention,497,,<[2021-05-20T19:24:24.620Z]>,1
@dfarias88,@eurovisionrai,Directed,Mention,498,,<[2021-05-20T19:24:24.620Z]>,1
@dfarias88,@eurovision,Directed,Mention,499,,<[2021-05-20T19:24:24.620Z]>,1
@dfarias88,@raiquattro,Directed,Retweet,500,,<[2021-05-20T19:24:24.621Z]>,1
@jennyblackmyp,@bbceurovision,Directed,Mention,501,,<[2021-05-20T19:24:24.629Z]>,1
@jennyblackmyp,@bbceurovision,Directed,Retweet,502,,<[2021-05-20T19:24:24.630Z]>,1
@dwrld_jehn,@hellofavillain,Directed,Mention,503,,<[2021-05-20T19:24:24.652Z]>,1
@dwrld_jehn,@hellofavillain,Directed,Retweet,504,,<[2021-05-20T19:24:24.652Z]>,1
@fatimad15,@itsmalbert,Directed,Mention,505,,<[2021-05-20T19:24:24.739Z]>,1
@fatimad15,@itsmalbert,Directed,Retweet,506,,<[2021-05-20T19:24:24.740Z]>,1
@acnh_neapolis,@itsmalbert,Directed,Mention,507,,<[2021-05-20T19:24:24.803Z]>,1
@acnh_neapolis,@itsmalbert,Directed,Retweet,508,,<[2021-05-20T19:24:24.804Z]>,1
@kissed__byfire,@yewanka,Directed,Mention,509,,<[2021-05-20T19:24:25.305Z]>,1
@kissed__byfire,@yewanka,Directed,Retweet,510,,<[2021-05-20T19:24:25.306Z]>,1
@anonimofuego1,@cristhianblue99,Directed,Mention,511,,<[2021-05-20T19:24:25.385Z]>,1
@anonimofuego1,@cristhianblue99,Directed,Retweet,512,,<[2021-05-20T19:24:25.386Z]>,1
@kfmolli,@_mestolo_,Directed,Mention,513,,<[2021-05-20T19:24:25.608Z]>,1
@kfmolli,@_mestolo_,Directed,Retweet,514,,<[2021-05-20T19:24:25.609Z]>,1
@the_merlo,@escitanews,Directed,Mention,515,,<[2021-05-20T19:24:25.613Z]>,1
@the_merlo,@escitanews,Directed,Retweet,516,,<[2021-05-20T19:24:25.613Z]>,1
@ottlepland,@emiilyyy,Directed,Mention,517,,<[2021-05-20T19:24:25.638Z]>,1
@ottlepland,@emiilyyy,Directed,Retweet,518,,<[2021-05-20T19:24:25.638Z]>,1
@jostbeans,@bbceurovision,Directed,Mention,519,,<[2021-05-20T19:24:25.724Z]>,1
@neurogayvergent,@bbceurovision,Directed,Mention,520,,"<[2021-05-20T19:24:25.764Z, 2021-05-20T19:28:39.029Z]>",2
@elena_milanese,@gabry_pro,Directed,Mention,521,,<[2021-05-20T19:24:26.040Z]>,1
@elena_milanese,@gabry_pro,Directed,Retweet,522,,<[2021-05-20T19:24:26.040Z]>,1
@jeapyang,@eurovision,Directed,Mention,523,,"<[2021-05-20T19:24:26.103Z, 2021-05-20T19:26:49.429Z, 2021-05-20T19:28:30.434Z]>",3
@xitsmelissa,@michieldewt,Directed,Mention,524,,<[2021-05-20T19:24:26.120Z]>,1
@xitsmelissa,@michieldewt,Directed,Retweet,525,,<[2021-05-20T19:24:26.120Z]>,1
@itsbrookewar,@eurovision,Directed,Mention,526,,"<[2021-05-20T19:24:26.188Z, 2021-05-20T19:24:44.760Z]>",2
@itsbrookewar,@eurovision,Directed,Retweet,527,,<[2021-05-20T19:24:26.189Z]>,1
@escandwhatever,@salsobralmusic,Directed,Mention,528,,<[2021-05-20T19:24:26.679Z]>,1
@escandwhatever,@salsobralmusic,Directed,Retweet,529,,<[2021-05-20T19:24:26.679Z]>,1
@euroquotidien,@eurovision,Directed,Mention,530,,"<[2021-05-20T19:24:26.680Z, 2021-05-20T19:25:35.620Z, 2021-05-20T19:25:38.011Z, 2021-05-20T19:26:42.103Z, 2021-05-20T19:26:49.305Z, 2021-05-20T19:27:31.601Z]>",6
@insilencexx,@yleniaindenial,Directed,Quote,531,,<[2021-05-20T19:24:26.754Z]>,1
@conway_alx,@eurovision,Directed,Mention,532,,"<[2021-05-20T19:24:26.838Z, 2021-05-20T19:27:39.332Z]>",2
@dickless_dennis,@commonescgirl,Directed,Mention,533,,<[2021-05-20T19:24:27.219Z]>,1
@dickless_dennis,@commonescgirl,Directed,Retweet,534,,<[2021-05-20T19:24:27.219Z]>,1
